"","Potency","MolWt","MolLogP","TPSA","RingCount","NumHeteroAtoms"
"10283",23.9341,362.473,3.8981,49.41,3,4
"10284",9.5283,353.241,3.78574,54.27,2,6
"10285",11.9955,417.509,4.1862,75.44,4,6
"10286",15.1014,340.351,2.7208,55.57,3,8
"10287",10.691,256.305,2.81312,55.12,2,4
"10288",3.0131,354.189,4.3426,75.63,2,7
"10289",7.5686,341.411,2.5655,57.53,3,6
"10290",3.3808,258.704,3.9417,37.3,2,3
"10291",7.5686,393.782,4.6311,83.91,4,7
"10292",16.9441,309.368,2.5117,70.75,2,7
"10293",21.3313,354.288,4.3539,29.54,2,4
"10294",6.012,353.399,4.66662,79.54,3,6
"10295",1.5101,390.464,4.48702,78.43,3,6
"10296",1.1995,281.233,4.1069,42.24,2,6
"10297",9.5283,274.345,2.53152,54.27,2,5
"10298",0.8492,303.745,3.47842,55.4,2,5
"10299",26.8545,367.371,3.5265,68.02,3,8
"10300",15.1014,266.296,3.2475,54.37,2,3
"10301",10.691,214.22,2.8813,50.44,2,3
"10302",0.4775,290.706,3.6822,78.43,2,6
"10303",0.5358,325.151,4.3356,78.43,2,7
"10304",16.9441,449.531,3.6518,93.14,3,10
"10305",6.012,327.387,4.56202,46.4,4,4
"10306",10.691,281.233,4.1069,42.24,2,6
"10307",2.6855,308.385,4.14256,58.95,3,5
"10308",13.4591,368.433,3.6401,84.5,2,6
"10309",6.7456,435.52,4.8736,72.14,5,6
"10310",3.0131,294.358,3.83414,58.95,3,5
"10311",9.5283,390.346,3.20052,94.49,4,10
"10312",11.9955,341.455,3.6021,59.23,2,5
"10313",19.0115,340.351,2.7208,55.57,3,8
"10314",16.9441,406.505,4.04102,41.37,4,6
"10315",13.4591,369.49,3.8976,59.23,3,6
"10316",15.1014,341.333,3.1364,68.02,2,8
"10317",15.1014,376.435,4.30712,55.88,4,6
"10318",16.9441,426.904,3.7431,68.62,4,8
"10319",19.0115,368.437,3.0443,94.05,3,7
"10320",13.4591,335.404,2.1346,66.32,3,7
"10321",26.8545,395.499,4.03182,55.84,3,5
"10322",16.9441,408.477,3.4453,68.18,4,7
"10323",15.1014,415.516,4.72596,55.63,4,6
"10324",16.9441,273.336,2.3474,51.39,3,5
"10325",16.9441,326.44,4.067,46.34,3,4
"10326",21.3313,420.463,4.75882,53.92,5,7
"10327",9.5283,445.502,3.06292,82.94,5,9
"10328",19.0115,375.472,4.02742,58.37,4,5
"10329",21.3313,382.529,3.685,49.41,3,5
"10330",16.9441,390.466,3.75662,60.56,4,7
"10331",21.3313,338.411,2.9374,83.81,4,6
"10332",4.7755,420.444,3.72382,84.25,5,8
"10333",15.1014,387.867,3.1582,72.39,3,7
"10334",16.9441,301.365,3.1507,42.16,4,5
"10335",23.9341,377.872,3.2767,77.25,3,7
"10336",23.9341,421.541,3.7067,59.75,4,6
"10337",23.9341,425.391,4.459,81.6,4,9
"10338",26.8545,444.558,4.03812,42.12,5,7
"10339",15.1014,431.496,3.5823,86.28,4,8
"10340",16.9441,410.514,3.4374,68.73,3,6
"10341",21.3313,313.357,2.5075,68.46,4,6
"10342",9.5283,348.446,4.53772,38.5,4,4
"10343",10.691,402.523,4.4112,53.92,5,6
"10344",15.1014,427.527,4.70402,37.19,5,6
"10345",13.4591,426.52,4.9522,72.12,4,6
"10346",0.0169,369.509,3.47192,58.48,4,5
"10347",11.9955,386.471,3.5378,62.47,4,7
"10348",16.9441,296.48,2.58112,26.71,2,4
"10349",15.1014,420.9,3.9036,68.77,5,7
"10350",16.9441,378.791,3.0627,82.18,3,9
"10351",21.3313,378.787,4.21972,68.71,3,8
"10352",19.0115,391.45,3.7424,67.76,4,7
"10353",23.9341,424.957,4.9901,51.97,4,7
"10354",23.9341,311.429,3.7918,42.16,4,4
"10355",21.3313,383.492,3.31902,68.46,4,6
"10356",11.9955,396.556,4.0751,49.41,3,5
"10357",15.1014,326.44,2.9074,45.59,3,4
"10358",16.9441,396.447,2.4327,101.32,4,8
"10359",11.9955,353.466,3.4823,68.02,4,5
"10360",10.691,392.503,4.77562,42.74,4,6
"10361",16.9441,345.83,3.4278,68.02,3,6
"10362",15.1014,407.514,2.8482,78.51,3,6
"10363",16.9441,424.407,4.2085,82.18,4,9
"10364",11.9955,430.508,4.0028,81.35,4,7
"10365",10.691,437.503,5.0899,96.7,5,7
"10366",21.3313,400.507,4.4677,61.88,5,6
"10367",16.9441,299.374,3.1181,68.02,3,5
"10368",15.1014,377.528,4.4319,29.54,4,3
"10369",16.9441,386.452,2.136,97.56,3,8
"10370",15.1014,387.528,3.48704,77.05,3,7
"10371",15.1014,319.401,1.7834,66.84,2,5
"10372",16.9441,398.463,3.2238,103.28,3,8
"10373",26.8545,403.505,4.58996,47.67,4,6
"10374",16.9441,373.865,3.969,59.23,4,7
"10375",0.019,389.524,5.08912,41.15,5,5
"10376",16.9441,405.523,4.0923,62.3,4,6
"10377",15.1014,381.48,2.9227,77.05,3,7
"10378",5.3582,316.792,3.3605,47.09,3,6
"10379",16.9441,404.495,4.6701,80.91,4,7
"10380",19.0115,402.583,3.8495,62.47,4,6
"10381",19.0115,363.458,2.6791,85.53,3,7
"10382",19.0115,395.459,3.3875,77.69,3,7
"10383",21.3313,353.344,3.3041,68.02,2,8
"10384",2.1331,355.413,3.1111,50.52,3,6
"10385",21.3313,409.87,4.09194,77.25,3,9
"10386",26.8545,389.478,4.35064,58.53,4,6
"10387",0.0338,432.568,3.71672,58.87,5,6
"10388",6.7456,344.524,4.0837,36.36,3,4
"10389",16.9441,427.936,3.8708,77.05,4,8
"10390",15.1014,398.532,4.12824,80.91,3,7
"10391",7.5686,350.378,3.31782,99.86,3,7
"10392",21.3313,289.762,4.10182,39.19,2,4
"10393",2.6855,282.251,2.74882,84.58,3,5
"10394",8.4921,294.314,3.59502,82.74,3,6
"10395",16.9441,201.653,1.98082,42.35,1,4
"10396",26.8545,316.357,3.2333,54.98,3,6
"10397",23.9341,343.43,4.71072,50.08,4,4
"10398",10.691,412.921,4.08562,68.44,3,7
"10399",16.9441,335.772,1.7235,87.63,3,8
"10400",16.9441,354.353,4.1311,65.98,4,8
"10401",9.5283,229.239,1.4842,77.48,2,5
"10402",0.0675,267.284,3.0367,66.4,2,4
"10403",15.1014,378.457,3.2436,83.27,4,7
"10404",0.6746,263.3,3.3864,57.51,3,4
"10405",13.4591,228.255,1.184,59.28,2,5
"10406",2.6855,225.251,2.43452,50.94,3,4
"10407",2.6855,397.386,4.0815,91.75,4,6
"10408",16.9441,294.357,1.6445,69.64,2,7
"10409",0.4775,299.761,3.2218,50.16,4,5
"10410",26.8545,444.494,3.228,130.51,3,11
"10411",21.3313,444.538,3.7184,110.28,3,10
"10412",16.9441,267.288,3.2383,68.02,3,5
"10413",19.0115,424.84,3.8293,100.18,6,8
"10414",26.8545,285.303,3.5266,87.76,2,6
"10415",16.9441,450.459,2.3801,150.93,4,12
"10416",0.0953,284.271,2.5595,80.15,3,6
"10417",26.8545,377.462,3.1558,92.7,2,7
"10418",15.1014,348.406,4.00232,79.63,3,6
"10419",26.8545,276.339,4.3846,33.29,4,3
"10420",21.3313,259.28,3.15162,38.33,2,4
"10421",0.0169,449.529,1.19032,117.95,3,10
"10422",16.9441,395.684,4.3953,45.06,3,6
"10423",15.1014,324.446,1.87402,57.69,2,6
"10424",13.4591,293.348,2.1503,77.24,2,7
"10425",10.691,391.456,4.69912,90.51,4,8
"10426",16.9441,403.485,3.96224,101.3,3,9
"10427",16.9441,325.412,2.9903,59.3,3,5
"10428",23.9341,440.613,3.95644,64.51,3,7
"10429",10.691,250.302,0.5712,77.82,1,6
"10430",2.6855,237.306,3.32156,30.19,3,3
"10431",26.8545,224.268,-0.0380000000000005,74.25,1,7
"10432",21.3313,399.403,2.3524,102.22,3,9
"10433",26.8545,359.447,4.2333,83.47,3,6
"10434",16.9441,444.538,3.7184,110.28,3,10
"10435",0.0757,308.79,3.7178,51.22,2,6
"10436",0.151,287.16,4.07222,17.3,3,3
"10437",11.9955,295.385,2.5827,47.56,2,6
"10438",6.012,295.338,3.6718,55.4,2,4
"10439",8.4921,314.41,3.65432,63.08,3,5
"10440",6.7456,236.278,2.7209,67.59,3,4
"10441",0.8492,208.67,1.3238,65.21,1,6
"10442",0.7569,273.133,3.7638,17.3,3,3
"10443",10.691,378.428,3.33074,75.71,4,6
"10444",6.7456,331.393,3.5499,75.63,3,6
"10445",21.3313,309.413,3.2847,39.07,3,4
"10446",19.0115,362.179,3.8207,75.63,2,6
"10447",19.0115,301.367,3.49572,66.4,3,5
"10448",16.9441,312.376,3.82392,49.64,4,4
"10449",5.3582,274.707,3.2751,54.6,2,5
"10450",2.6855,335.319,2.6577,93.79,3,7
"10451",15.1014,354.878,3.02052,58.64,2,6
"10452",15.1014,345.358,3.27158,95.12,3,6
"10453",3.3808,296.414,4.60584000000001,35.83,2,3
"10454",2.1331,353.176,2.0404,99.6,2,8
"10455",19.0115,292.342,4.19784,62.51,3,5
"10456",26.8545,401.469,2.7321,91.76,3,9
"10457",19.0115,305.337,2.6332,74.58,3,5
"10458",10.691,336.438,2.8674,58.97,3,7
"10459",2.6855,278.699,2.2902,79.63,2,7
"10460",13.4591,275.311,3.34308,61.84,3,4
"10461",1.0691,262.312,3.40192,45.75,3,3
"10462",0.3381,257.314,3.6775,42.35,3,4
"10463",11.9955,321.336,3.34988,91.16,3,6
"10464",1.9012,287.34,3.49292,63.33,3,5
"10465",16.9441,390.505,2.91322,59.08,3,7
"10466",10.691,458.469,3.7652,146.04,3,10
"10467",6.7456,267.288,3.0277,70.5,3,5
"10468",10.691,441.487,4.15432,111.29,4,7
"10469",4.7755,435.504,3.2617,93.14,3,10
"10470",1.6944,453.45,5.7946,112.93,4,7
"10471",9.5283,273.357,3.5848,49.33,3,4
"10472",21.3313,241.29,3.5162,42.23,2,3
"10473",7.5686,364.357,2.7727,108.22,3,7
"10474",11.9955,275.311,3.34308,61.84,3,4
"10475",11.9955,280.327,3.76632,58.14,3,4
"10476",16.9441,362.44,2.322,116.68,3,10
"10477",3.3808,362.433,3.51794,71.42,4,6
"10478",1.3459,379.279,4.8458,54.38,3,6
"10479",2.6855,256.305,3.6468,62.22,2,4
"10480",21.3313,337.426,2.0906,79.37,3,8
"10481",1.9012,262.312,3.40192,45.75,3,3
"10482",16.9441,369.826,2.8567,92.7,2,8
"10483",21.3313,403.5,4.5847,84.86,3,7
"10484",0.0269,277.246,2.5249,67.15,2,8
"10485",4.7755,315.394,3.9675,66.4,3,5
"10486",26.8545,476.352,4.66324,101.3,3,9
"10487",0.006,461.526,2.2996,111.05,5,10
"10488",15.1014,347.37,4.60512,79.54,3,5
"10489",11.9955,348.314,4.3036,105.61,4,7
"10490",5.3582,247.102,3.9063,37.3,2,5
"10491",11.9955,313.342,2.5525,99.5,3,8
"10492",13.4591,263.768,4.1735,33.12,2,3
"10493",5.3582,255.233,3.3906,90.95,3,6
"10494",19.0115,333.409,2.8453,55.84,3,6
"10495",0.9528,381.344,3.1727,111.71,4,9
"10496",15.1014,345.424,3.90052,82.33,3,7
"10497",15.1014,322.324,3.2598,94.69,3,7
"10498",8.4921,256.326,3.73714,37.3,3,3
"10499",23.9341,414.277,2.9658,92.7,2,8
"10500",21.3313,354.431,3.3293,72.19,4,6
"10501",21.3313,383.381,4.1891,112.93,3,8
"10502",26.8545,243.262,3.137,58.56,2,4
"10503",23.9341,328.349,4.2075,99.32,3,7
"10504",4.7755,269.26,3.401,80.09,3,6
"10505",15.1014,457.486,3.8545,120.52,4,8
"10506",23.9341,356.385,4.7143,79.84,4,6
"10507",5.3582,246.262,2.9724,59.67,2,4
"10508",16.9441,319.36,3.95602,56.26,3,4
"10509",23.9341,351.402,3.60864,63.68,3,5
"10510",1.9012,210.236,3.3263,41.82,3,3
"10511",1.3459,346.408,2.9092,77.52,2,7
"10512",15.1014,439.471,4.898,93.45,4,7
"10513",6.7456,258.346,3.2742,41.99,3,4
"10514",0.8492,253.261,3.44652,71.82,3,5
"10515",1.9012,242.307,3.13832,50.7,3,5
"10516",10.691,301.371,2.3731,85.08,3,6
"10517",6.012,329.407,4.02152,63.06,3,5
"10518",16.9441,370.43,4.0687,88.52,3,7
"10519",11.9955,271.751,4.10362,37.81,3,4
"10520",10.691,343.382,3.8811,54.45,4,4
"10521",7.5686,380.425,4.0239,76.66,4,7
"10522",11.9955,200.197,2.3846,48.15,3,4
"10523",23.9341,343.358,2.9085,54.04,4,7
"10524",1.0691,253.257,2.93252,51.8,3,4
"10525",2.1331,256.261,2.37102,60.45,3,5
"10526",0.0379,464.565,3.1553,111.88,3,10
"10527",8.4921,220.297,1.82762,41.46,2,4
"10528",23.9341,355.44,4.2885,66.73,3,6
"10529",26.8545,397.364,2.4545,118.05,4,9
"10530",1.3459,229.304,3.2264,43.09,2,3
"10531",16.9441,325.195,4.1861,51.22,2,6
"10532",2.6855,259.334,3.21212,53.49,2,5
"10533",3.3808,240.331,3.8552,28.68,3,3
"10534",0.3013,308.337,3.4495,72.2,3,5
"10535",26.8545,287.275,2.56854,97.74,2,7
"10536",0.6746,241.319,3.1277,64.93,3,4
"10537",6.7456,243.331,3.4891,29.1,3,3
"10538",7.5686,280.287,2.7376,71.53,4,6
"10539",0.4256,267.284,3.2537,52.33,3,4
"10540",15.1014,244.297,4.3436,24.39,4,2
"10541",10.691,344.505,5.75669000000001,37.52,2,5
"10542",11.9955,319.281,0.3899,152.78,2,11
"10543",0.4256,329.268,1.8008,126.28,3,9
"10544",1.1995,299.33,2.8282,93.45,2,6
"10545",2.6855,315.285,3.01,102.73,3,8
"10546",21.3313,462.483,4.62822,116.92,4,9
"10547",6.7456,399.255,3.5836,87.66,2,9
"10548",1.3459,267.244,3.3118,82.06,3,6
"10549",16.9441,261.271,2.9373,29.1,2,4
"10550",2.3934,230.336,3.2182,17.82,3,3
"10551",11.9955,248.311,1.93362,70.14,2,6
"10552",15.1014,407.422,3.45192,98,4,7
"10553",6.7456,264.284,2.7991,65.98,3,4
"10554",23.9341,329.381,2.1046,79.46,2,7
"10555",8.4921,344.798,2.7572,72.63,3,6
"10556",16.9441,267.357,4.25712,37.81,3,4
"10557",3.0131,309.321,3.36232,68.54,3,5
"10558",2.3934,373.368,3.9133,86.48,5,7
"10559",1.3459,243.281,2.7982,29.1,2,3
"10560",10.691,343.448,4.4848,66.4,3,5
"10561",1.5101,350.827,3.554,68.29,2,7
"10562",4.7755,294.379,3.9656,41.99,3,4
"10563",10.691,230.227,1.14192,80.38,2,6
"10564",8.4921,279.343,3.51186,46.4,3,4
"10565",0.2685,267.259,3.6936,49.66,3,4
"10566",19.0115,457.394,4.399,144.02,5,9
"10567",0.9528,267.357,4.25712,37.81,3,4
"10568",11.9955,288.347,3.52352,72.24,2,5
"10569",0.1346,311.293,2.9525,66.02,4,6
"10570",19.0115,269.388,4.9671,33.12,2,2
"10571",19.0115,231.28,1.907,54.35,2,5
"10572",23.9341,449.419,3.87122,147.87,3,10
"10573",19.0115,284.384,3.43024,41.13,2,4
"10574",23.9341,342.395,4.02904,76.66,2,6
"10575",15.1014,249.339,2.8842,50.8,2,5
"10576",16.9441,438.421,1.0455,143.53,4,11
"10577",21.3313,369.333,2.07882,122.01,3,9
"10578",0.12,273.313,3.2853,47.56,3,5
"10579",4.7755,238.29,3.45032,37.91,3,3
"10580",0.7569,378.384,3.86382,89.8,4,7
"10581",21.3313,449.286,1.7016,113.32,3,10
"10582",23.9341,287.359,2.5015,46.61,2,4
"10583",10.691,246.222,1.5461,84.44,3,6
"10584",9.5283,307.712,3.222,84.22,2,7
"10585",7.5686,223.279,3.01314,30.19,3,3
"10586",16.9441,344.436,3.2083,56.51,3,6
"10587",0.6012,296.33,2.69592,69.04,3,6
"10588",1.1995,279.43,3.3733,20.31,2,4
"10589",15.1014,392.44,2.76122,99.58,4,8
"10590",13.4591,356.418,4.3599,64.99,2,5
"10591",7.5686,252.273,3.4532,55.13,3,4
"10592",9.5283,388.379,4.05052,99.85,4,7
"10593",6.7456,237.306,3.32156,30.19,3,3
"10594",2.6855,293.326,1.95152,48.41,4,5
"10595",21.3313,229.308,3.09884,30.71,3,4
"10596",9.5283,268.341,3.9217,41.99,3,4
"10597",1.3459,290.706,2.7585,60.45,3,6
"10598",16.9441,250.301,3.5525,45.15,3,3
"10599",19.0115,432.502,3.8489,101.05,3,10
"10600",11.9955,312.354,2.902,83.98,3,7
"10601",16.9441,221.259,4.0271,22.12,3,2
"10602",10.691,282.328,2.8524,67.77,3,6
"10603",0.5358,282.259,2.9872,101.18,3,7
"10604",21.3313,404.835,1.5925,113.32,3,10
"10605",0.5358,277.374,2.13424,45.23,3,6
"10606",15.1014,428.51,2.2995,100.62,4,8
"10607",19.0115,232.18,3.44422,28.68,2,6
"10608",10.691,282.343,2.72742,36.16,3,4
"10609",23.9341,327.365,1.4697,87.63,3,7
"10610",15.1014,337.404,3.95612,71.09,3,6
"10611",9.5283,240.218,3.403,69.17,3,5
"10612",1.3459,291.734,3.7357,51.05,2,5
"10613",16.9441,222.291,3.3481,28.68,3,2
"10614",16.9441,189.214,2.0211,59.39,2,3
"10615",2.1331,256.217,3.1086,89.4,3,6
"10616",1.9012,302.337,3.3738,59.81,4,5
"10617",23.9341,270.307,3.4159,32.34,3,4
"10618",0.7569,237.262,2.307,60.91,3,4
"10619",21.3313,278.402,4.14529,37.52,2,5
"10620",16.9441,266.304,2.37842,59.81,3,5
"10621",0.4775,274.345,3.0644,51.22,2,5
"10622",10.691,244.344,4.02089,28.68,3,4
"10623",15.1014,317.414,3.2526,57.51,2,6
"10624",8.4921,358.419,2.9833,68.82,3,7
"10625",10.691,265.338,1.0214,68.87,2,6
"10626",23.9341,379.239,3.6477,83.28,3,8
"10627",15.1014,304.371,2.15552,58.64,3,6
"10628",15.1014,383.429,2.89874,100.76,3,8
"10629",16.9441,369.333,2.1605,122.01,3,9
"10630",9.5283,284.34,2.51792,49.41,3,5
"10631",13.4591,422.466,3.0002,120.22,3,9
"10632",6.012,415.877,3.032,71.11,4,8
"10633",23.9341,389.414,3.43712,109.18,3,10
"10634",15.1014,481.478,5.1861,72.62,5,10
"10635",1.5101,335.226,3.8997,41.46,2,5
"10636",15.1014,243.284,1.60202,78.62,1,6
"10637",16.9441,465.462,1.9225,106.64,5,10
"10638",3.7933,210.24,2.0027,56.73,3,4
"10639",19.0115,345.899,3.8546,18.51,3,5
"10640",23.9341,316.313,2.25,62.55,3,7
"10641",10.691,365.458,4.2625,63.13,3,6
"10642",21.3313,367.39,3.82062,118.74,3,9
"10643",1.1995,304.371,3.06772,81.42,2,6
"10644",26.8545,336.416,3.72692,50.27,4,5
"10645",21.3313,359.857,4.0042,63.13,3,6
"10646",0.6746,377.263,4.8298,62.22,3,6
"10647",23.9341,394.474,2.8732,103.78,3,9
"10648",16.9441,408.797,3.7596,99.85,4,8
"10649",9.5283,434.429,4.42917,113.06,5,9
"10650",16.9441,272.275,3.5025,46.53,2,4
"10651",21.3313,336.758,2.56722,94.26,3,9
"10652",9.5283,244.298,2.3545,70.67,2,5
"10653",3.3808,288.372,3.37282,51.22,2,5
"10654",2.3934,301.392,3.7776,33.45,3,5
"10655",23.9341,324.292,2.9479,91.03,3,7
"10656",13.4591,387.439,4.65912,57.02,5,6
"10657",26.8545,391.272,4.58642,49.64,4,5
"10658",21.3313,337.404,4.07147,69.44,4,6
"10659",19.0115,250.685,2.84074,55.12,2,5
"10660",0.7569,422.598,3.66492,51.37,3,6
"10661",2.3934,291.306,3.809,70.42,3,4
"10662",0.6012,301.733,2.6119,77.57,2,6
"10663",9.5283,329.421,3.7198,47.56,3,5
"10664",0.9528,284.29,3.9414,48.15,3,5
"10665",16.9441,377.219,3.177,66.48,3,7
"10666",2.3934,256.261,3.31362,61.29,3,5
"10667",16.9441,248.285,3.4871,41.99,3,3
"10668",0.3793,306.749,4.3411,41.99,3,6
"10669",16.9441,325.328,1.2958,101.63,3,8
"10670",26.8545,466.415,5.40822,74.85,3,9
"10671",8.4921,353.4,2.50402,80.32,2,9
"10672",10.691,450.834,4.27302,116.92,4,9
"10673",6.012,450.834,4.27302,116.92,4,9
"10674",7.5686,300.314,1.9172,102.42,3,6
"10675",23.9341,457.733,4.24452,87.66,2,9
"10676",13.4591,309.281,2.84608,116.26,2,7
"10677",8.4921,434.451,6.1123,92.43,5,6
"10678",21.3313,536.581,3.493,125.84,4,10
"10679",23.9341,395.509,3.8678,62.3,3,7
"10680",19.0115,410.521,2.1485,101.49,3,10
"10681",8.4921,390.258,4.22982,69.89,3,6
"10682",21.3313,340.404,3.69508,90.19,3,6
"10683",0.9528,450.499,2.0735,117.79,4,10
"10684",9.5283,299.33,2.9465,82.95,2,6
"10685",1.5101,288.734,3.11792,61.69,2,5
"10686",4.7755,408.435,3.616,103.78,3,8
"10687",16.9441,293.739,2.62852,83.56,3,8
"10688",10.691,375.409,2.4962,76.6,5,7
"10689",16.9441,373.368,1.9442,104.19,5,7
"10690",26.8545,464.546,2.9101,110.8,3,11
"10691",23.9341,301.342,2.5063,55.84,3,5
"10692",13.4591,312.463,4.8995,15.27,3,4
"10693",11.9955,326.377,3.38322,60.45,4,6
"10694",15.1014,353.382,2.2834,104.53,3,8
"10695",11.9955,389.839,3.2216,79.9,3,8
"10696",11.9955,371.418,3.38529,70.53,4,8
"10697",15.1014,322.368,2.3624,74.66,3,6
"10698",0.6746,349.184,3.6019,70.92,2,6
"10699",10.691,236.278,3.0089,53.07,3,4
"10700",21.3313,499.273,3.8786,127.1,4,10
"10701",15.1014,280.374,1.83272,58.53,2,6
"10702",16.9441,403.372,2.3399,128.08,3,11
"10703",6.7456,286.334,3.9051,41.99,4,3
"10704",21.3313,262.29,3.21702,72.24,2,6
"10705",16.9441,271.183,3.8259,28.68,2,4
"10706",0.3793,314.776,4.17912,58.95,3,6
"10707",11.9955,297.358,3.2026,48.31,3,5
"10708",15.1014,267.244,3.3118,82.06,3,6
"10709",15.1014,367.449,4.50222,45.23,4,6
"10710",23.9341,312.417,3.143,50.16,4,5
"10711",11.9955,265.696,2.9422,40.58,3,5
"10712",21.3313,283.331,3.1126,71.08,3,5
"10713",21.3313,283.302,3.87712,42.09,3,4
"10714",15.1014,271.345,3.37,46.92,3,5
"10715",26.8545,333.365,2.2178,81.7,3,7
"10716",16.9441,257.318,2.8871,46.92,3,5
"10717",13.4591,357.45,4.2314,51.91,3,5
"10718",0.8492,271.324,1.9972,62.64,2,6
"10719",11.9955,266.329,3.24058,65.36,3,5
"10720",9.5283,246.266,2.262,64.21,2,5
"10721",16.9441,246.266,3.7837,69.17,3,5
"10722",4.7755,317.197,4.1009,51.22,2,7
"10723",10.691,300.21,4.0274,29.1,2,5
"10724",0.3793,281.359,3.143,54.35,2,4
"10725",5.3582,329.359,4.45052,68.02,4,5
"10726",7.5686,270.317,3.3353,66.91,3,6
"10727",6.012,330.434,4.1568,42.43,3,6
"10728",23.9341,430.333,1.3876,7.12,3,3
"10729",16.9441,365.429,4.2612,51.91,4,5
"10730",0.151,252.321,3.1261,56.73,3,4
"10731",3.0131,321.13,3.7677,61.29,3,6
"10732",1.0691,222.291,3.61814,17.3,3,2
"10733",0.6012,284.34,3.3138,51.22,3,5
"10734",9.5283,346.858,4.5695,33.73,3,5
"10735",26.8545,351.358,3.8022,77.77,3,6
"10736",9.5283,243.31,3.2544,51.81,3,4
"10737",10.691,337.375,4.42792,60.7,3,5
"10738",16.9441,351.431,4.0298,64.11,3,6
"10739",19.0115,322.368,3.72832,76.02,3,6
"10740",5.3582,410.451,4.0325,85.89,4,8
"10741",10.691,269.388,4.88000000000001,22.12,2,2
"10742",13.4591,334.397,2.57462,77.52,2,7
"10743",16.9441,343.427,3.6414,68.46,3,6
"10744",0.4775,299.355,3.1172,78.1,3,6
"10745",3.0131,262.334,2.5439,65.21,3,5
"10746",1.5101,310.357,3.53432,68.18,3,6
"10747",21.3313,307.357,3.2204,79.67,3,6
"10748",19.0115,442.581,3.7243,60.03,3,7
"10749",1.5101,319.455,3.0249,68.87,4,6
"10750",8.4921,266.344,3.94362,27.05,3,3
"10751",16.9441,310.382,3.18512,58.98,3,6
"10752",0.6746,287.34,3.7784,56.24,4,5
"10753",26.8545,291.35,3.5241,37.38,4,3
"10754",3.3808,401.293,5.8406,37.97,4,6
"10755",10.691,267.372,3.9141,29.1,2,2
"10756",4.7755,333.416,4.62352,46.4,4,5
"10757",3.7933,339.391,4.0551,56.79,3,5
"10758",19.0115,436.489,3.9388,88.96,4,8
"10759",0.019,262.338,1.3202,59.81,2,6
"10760",4.7755,395.528,4.436,45.67,4,6
"10761",1.5101,353.422,4.1938,45.23,4,6
"10762",1.3459,316.426,4.20392,59.06,2,5
"10763",6.7456,275.377,3.3973,68.01,3,5
"10764",23.9341,216.284,3.4577,52.05,3,3
"10765",16.9441,361.848,3.8733,35.58,3,6
"10766",19.0115,342.351,1.9939,78.38,3,7
"10767",10.691,325.48,3.43672,29.54,3,6
"10768",11.9955,267.284,2.7489,48.42,3,4
"10769",15.1014,262.287,4.4827,24.39,4,3
"10770",13.4591,355.257,2.1956,41.57,2,6
"10771",15.1014,313.176,3.17592,54.6,2,6
"10772",26.8545,335.856,3.7684,38.33,2,5
"10773",26.8545,382.511,1.3695,110.36,3,9
"10774",1.9012,353.378,2.67048,87.73,3,7
"10775",13.4591,273.336,2.28814,70.56,2,5
"10776",6.7456,341.436,3.47032,70.23,2,6
"10777",9.5283,255.277,1.86732,77.57,2,5
"10778",10.691,312.394,3.32442,58.2,2,5
"10779",2.6855,323.352,2.66188,78.5,3,6
"10780",9.5283,226.231,3.36142,43.35,3,3
"10781",4.7755,285.734,3.0771,54.35,2,5
"10782",5.3582,265.316,3.29232,46.92,3,4
"10783",6.7456,242.303,3.77352,38.92,3,4
"10784",15.1014,241.334,3.92414,21.26,2,2
"10785",26.8545,351.233,4.0823,41.57,3,6
"10786",19.0115,281.267,2.7803,69.4,3,5
"10787",9.5283,212.227,3.369,28.68,3,3
"10788",1.5101,245.325,4.71362,12.89,3,1
"10789",19.0115,462.558,2.39834,92.93,5,10
"10790",21.3313,355.419,3.075,79.37,4,7
"10791",16.9441,311.37,2.7538,83.41,3,7
"10792",10.691,226.304,3.5455,38.91,3,3
"10793",16.9441,272.348,4.1354,28.68,3,4
"10794",1.9012,287.384,3.97782,38.33,2,4
"10795",9.5283,298.363,4.0333,35.53,3,4
"10796",1.3459,255.252,2.4461,60.91,3,5
"10797",11.9955,309.756,4.1149,39.42,4,5
"10798",13.4591,281.311,2.60332,46.61,3,4
"10799",21.3313,357.431,2.9221,48,3,6
"10800",1.9012,291.31,2.7121,77.57,3,5
"10801",6.012,286.287,2.38904,73.06,3,6
"10802",15.1014,293.304,2.322,94.36,3,8
"10803",1.1995,310.14,2.8657,77.57,2,7
"10804",0.0953,310.14,2.8657,77.57,2,7
"10805",23.9341,275.22,1.6651,120.96,2,8
"10806",23.9341,264.691,3.1052,50.17,2,6
"10807",10.691,341.436,3.12094,68.45,4,6
"10808",19.0115,381.91,3.3649,53.6,3,8
"10809",16.9441,246.266,2.30894,64.36,2,5
"10810",19.0115,261.325,2.2155,77.57,2,5
"10811",11.9955,291.31,2.7121,77.57,3,5
"10812",1.1995,285.259,1.2876,96.03,3,7
"10813",9.5283,384.391,3.1665,80.48,6,6
"10814",21.3313,343.416,2.2318,103.77,3,9
"10815",5.3582,241.25,1.5589,77.57,2,5
"10816",0.7569,340.166,2.6309,86.8,2,8
"10817",23.9341,264.668,2.4103,77.82,2,6
"10818",19.0115,275.695,2.2123,77.57,2,6
"10819",8.4921,327.595,2.0379,54.71,2,8
"10820",13.4591,386.359,4.70202,54.35,3,6
"10821",13.4591,325.799,4.39484,46.92,3,5
